id,date,comments
49618912,2015-10-05,0.988
50070139,2015-10-09,0.9757
50413020,2015-10-11,0.9448
50619467,2015-10-13,0.9465
50902918,2015-10-15,0.9673
52325175,2015-10-28,0.9823
52502569,2015-10-30,0.867
53013997,2015-11-03,0.9057
53355505,2015-11-08,0.9821
55315670,2015-11-29,0.8276
56089641,2015-12-08,0.9744
57035047,2015-12-21,0.9728
57436242,2015-12-26,0.9005
57682918,2015-12-28,0.8225
57894387,2015-12-30,0.9662
58906489,2016-01-05,0.9109
59405355,2016-01-10,0.9775
59649898,2016-01-13,0.8092
60625547,2016-01-25,0.9311
61326872,2016-02-02,0.5466
61731612,2016-02-07,0.9712
61861316,2016-02-08,0.9309
62133367,2016-02-11,0.9534
62722367,2016-02-16,0.9181
62986462,2016-02-19,0.9133
63386488,2016-02-22,0.978
64415780,2016-03-03,0.9099
64874981,2016-03-08,0.9742
66488680,2016-03-22,0.9118
67207446,2016-03-27,0.93
68727705,2016-04-06,0.9267
69817901,2016-04-13,0.0
70736097,2016-04-20,0.9501
71525283,2016-04-25,0.9642
71786750,2016-04-28,0.987
73253357,2016-05-07,0.9359
73971626,2016-05-12,0.854
74565217,2016-05-15,0.987
75094281,2016-05-18,0.9348
76716449,2016-05-29,0.8122
78305193,2016-06-06,0.9097
78907381,2016-06-10,0.9279
79649853,2016-06-13,0.8832
80553684,2016-06-18,0.9888
65809513,2016-03-17,0.9432
72221551,2016-05-01,0.8225
73112479,2016-05-07,0.9743
80976190,2016-06-20,0.8268
59693117,2016-01-14,0.8985
65606063,2016-03-15,0.6581
13188579,2014-05-21,0.9441
13576054,2014-05-31,0.9938
15907375,2014-07-18,0.9637
26559008,2015-02-15,0.9887
27109705,2015-02-25,0.8126
32345690,2015-05-17,0.9747
39414842,2015-07-23,0.9153
41833390,2015-08-09,0.8419
84002563,2016-07-05,0.9959
62949003,2016-02-18,0.9893
63274923,2016-02-21,0.909
64254513,2016-03-01,0.8622
64880125,2016-03-08,0.9186
65244125,2016-03-12,0.9355
65594707,2016-03-15,0.9522
66445570,2016-03-22,0.9622
66806141,2016-03-24,0.9179
67902361,2016-04-01,0.9739
69348651,2016-04-10,0.8858
69777064,2016-04-13,0.6696
70060272,2016-04-15,0.9425
70969543,2016-04-22,0.9551
71155594,2016-04-24,0.7269
71984020,2016-04-30,0.1372
72937690,2016-05-05,0.9918
73754163,2016-05-09,0.9476
73937897,2016-05-11,0.9772
74968848,2016-05-17,0.9709
76918661,2016-05-29,0.9642
78450174,2016-06-06,0.9422
79541599,2016-06-13,0.9584
80242412,2016-06-17,0.9493
80493791,2016-06-18,0.5242
81314435,2016-06-22,0.9862
82124654,2016-06-26,0.9795
38952900,2015-07-19,0.985
71543832,2016-04-26,0.8999
40036722,2015-07-27,0.9198
41036368,2015-08-03,0.6249
45127415,2015-08-31,0.9077
47104594,2015-09-15,0.9838
49841064,2015-10-06,0.3716
50704008,2015-10-13,-0.0085
54118613,2015-11-16,0.8427
55038800,2015-11-27,0.9783
55386408,2015-12-01,0.937
57883785,2015-12-30,0.7703
60150187,2016-01-19,0.9728
61209216,2016-02-01,0.9877
64637819,2016-03-06,0.9789
66730226,2016-03-24,0.9906
67493925,2016-03-29,0.6124
68398684,2016-04-04,0.902
68685388,2016-04-06,0.8297
71772978,2016-04-28,0.8991
73673188,2016-05-09,0.9616
75957000,2016-05-23,0.908
77129454,2016-05-30,0.9751
78337843,2016-06-06,0.9809
80673926,2016-06-19,0.9545
82711814,2016-06-29,0.9116
83914453,2016-07-04,0.8511
79282331,2016-06-12,0.8038
80170294,2016-06-16,0.3182
39635893,2015-07-25,0.962
43661794,2015-08-21,0.8176
16419111,2014-07-27,0.775
38031951,2015-07-12,0.9846
79601503,2016-06-13,0.9588
12362870,2014-04-29,0.0
13457795,2014-05-27,0.996
14829941,2014-06-27,0.9478
14990201,2014-06-30,0.981
49415798,2015-10-04,0.0
78383016,2016-06-06,0.9654
38317357,2015-07-14,0.8764
41531940,2015-08-07,0.9515
49553185,2015-10-04,0.9419
68829646,2016-04-07,0.9522
69359419,2016-04-11,0.977
70516800,2016-04-18,0.9794
71612218,2016-04-26,0.9703
72469150,2016-05-02,0.9634
73340081,2016-05-08,0.6114
74061804,2016-05-12,0.9589
74527967,2016-05-15,0.9743
75734052,2016-05-22,0.9772
76866976,2016-05-29,0.9836
77961414,2016-06-04,0.9901
78812595,2016-06-09,0.9796
79328718,2016-06-12,0.8476
81036240,2016-06-20,0.9758
82755501,2016-06-29,0.9576
83533693,2016-07-03,0.9501
74623811,2016-05-16,0.946
76826864,2016-05-29,0.9527
78278949,2016-06-06,0.51
16585692,2014-07-29,0.8777
24606926,2014-12-31,0.991
24897735,2015-01-03,0.9627
42127290,2015-08-11,0.9916
42858192,2015-08-16,0.9752
43496996,2015-08-20,0.8874
46194125,2015-09-08,0.9811
52845089,2015-11-02,0.9501
54751420,2015-11-23,0.9946
83849809,2016-07-04,0.9492
58718742,2016-01-03,0.8356
59983535,2016-01-17,0.9929
62555993,2016-02-15,0.8316
65545365,2016-03-15,0.9329
73704265,2016-05-09,0.9594
77179321,2016-05-30,0.9542
78148385,2016-06-05,0.9167
81164367,2016-06-21,0.9716
58448256,2016-01-02,0.9828
59263006,2016-01-08,0.8955
59984709,2016-01-17,0.921
61518543,2016-02-05,0.9772
61858902,2016-02-08,0.3989
62579539,2016-02-15,0.9005
62866587,2016-02-17,0.6697
63946829,2016-02-28,0.9002
64860649,2016-03-08,0.0
65361818,2016-03-13,0.9583
65963329,2016-03-18,0.9701
67003995,2016-03-26,0.9436
69444564,2016-04-11,0.9589
70486503,2016-04-18,0.8271
71196493,2016-04-24,0.826
73174909,2016-05-07,0.9696
75567800,2016-05-22,0.7251
76366717,2016-05-26,0.7546
76832080,2016-05-29,0.973
77478990,2016-06-01,0.8742
79215431,2016-06-11,0.9251
80021828,2016-06-15,0.9501
83331958,2016-07-02,0.3593
35613397,2015-06-20,0.9765
36451773,2015-06-28,0.9726
37364947,2015-07-06,0.9825
38301250,2015-07-14,0.9577
38682904,2015-07-17,0.9873
38914525,2015-07-19,0.9868
39231709,2015-07-21,0.9541
39462022,2015-07-23,0.8126
39639603,2015-07-25,0.9732
40615980,2015-08-01,0.9371
41154488,2015-08-04,0.9718
41438871,2015-08-07,0.9964
42645132,2015-08-15,0.0
45269939,2015-09-01,0.9912
45790787,2015-09-06,-0.955
46379054,2015-09-10,0.9674
46478559,2015-09-11,0.9774
46613878,2015-09-12,0.9285
50069068,2015-10-09,0.8682
56324332,2015-12-12,0.7561
58870129,2016-01-05,0.992
59391961,2016-01-10,0.8805
59900544,2016-01-17,0.8834
60189785,2016-01-19,0.9688
60831296,2016-01-28,0.9674
61199669,2016-02-01,0.988
62179692,2016-02-12,0.9648
62365075,2016-02-14,0.9965
64498283,2016-03-05,0.9754
65225391,2016-03-12,0.9658
66028176,2016-03-19,0.9738
66573693,2016-03-23,0.9246
68216148,2016-04-03,0.9684
69673861,2016-04-12,0.9773
71114493,2016-04-23,0.8906
71645155,2016-04-27,0.9859
72954750,2016-05-05,0.9041
73832967,2016-05-10,0.9911
74320445,2016-05-14,0.9724
76109963,2016-05-24,0.7906
