id,date,comments
29945280,2015-04-14,0.9895
30414980,2015-04-21,0.9831
30513647,2015-04-23,0.9674
30830758,2015-04-27,0.9702
32831457,2015-05-22,0.9788
36184149,2015-06-26,0.9923
47074654,2015-09-15,0.978
49643147,2015-10-05,0.9893
50070366,2015-10-09,0.9869
50435145,2015-10-12,0.8822
51346375,2015-10-19,0.9274
52215009,2015-10-27,0.9866
52845348,2015-11-02,0.9701
10168617,2014-02-03,0.9594
10256238,2014-02-09,0.9732
10396187,2014-02-17,0.9821
10957584,2014-03-15,0.8705
11018690,2014-03-17,0.8313
11312596,2014-03-29,0.9439
11358324,2014-03-31,0.9741
11436500,2014-04-02,0.7711
11614199,2014-04-09,0.9778
11749380,2014-04-14,0.9238
12274481,2014-04-28,0.9821
12605611,2014-05-06,0.9754
13108005,2014-05-19,0.8691
13877594,2014-06-07,0.0516
13944351,2014-06-09,0.9312
14061590,2014-06-10,0.9796
14127815,2014-06-12,0.9869
14634545,2014-06-23,0.9458
15103094,2014-07-02,0.9651
15193271,2014-07-04,0.9676
15560833,2014-07-11,0.9763
15733770,2014-07-14,0.9118
15985001,2014-07-19,0.9839
16066810,2014-07-21,0.9485
16840291,2014-08-03,0.5563
17221543,2014-08-09,0.9747
17449486,2014-08-12,0.9422
17548882,2014-08-13,0.7845
17604746,2014-08-14,0.9625
17763419,2014-08-17,0.872
17984859,2014-08-19,0.971
18562708,2014-08-28,0.9627
18824538,2014-09-01,0.9881
19131937,2014-09-07,0.9848
20029684,2014-09-22,0.9042
20283672,2014-09-27,0.9477
20810541,2014-10-06,0.9864
21195869,2014-10-13,0.9631
21371332,2014-10-15,0.9549
21379589,2014-10-16,0.9297
21438859,2014-10-17,-0.128
21489784,2014-10-18,0.8889
21551678,2014-10-19,0.8
21710542,2014-10-22,0.9806
22582013,2014-11-10,0.9293
22826912,2014-11-16,0.938
23025105,2014-11-20,0.8602
23172701,2014-11-24,0.9873
23264447,2014-11-27,0.9764
23593397,2014-12-06,0.9544
23757905,2014-12-09,0.7522
23958817,2014-12-15,0.971
26025025,2015-02-01,0.8979
26311926,2015-02-09,0.9844
26515913,2015-02-15,0.9392
26708658,2015-02-17,0.9422
26850749,2015-02-20,0.9809
26902041,2015-02-22,0.9639
27116323,2015-02-25,0.9374
27266087,2015-03-01,0.9511
27470336,2015-03-05,0.9168
27581390,2015-03-08,0.9758
27723121,2015-03-10,0.9258
28313736,2015-03-22,0.9902
28701315,2015-03-29,0.9967
28938054,2015-04-01,0.9583
29560690,2015-04-09,0.95
30191322,2015-04-19,0.937
30535026,2015-04-23,0.9651
31629916,2015-05-08,0.9521
32203977,2015-05-15,0.9806
32485276,2015-05-18,0.8684
32758477,2015-05-21,0.6249
35082734,2015-06-15,0.9847
35333496,2015-06-17,0.98
