id,date,0.0
26209068,2015-02-07,0.949
26527581,2015-02-15,0.9869
27061584,2015-02-24,0.9365
27896378,2015-03-14,0.937
28074193,2015-03-17,0.886
28347786,2015-03-22,0.992
28714710,2015-03-29,0.9954
28949421,2015-04-01,0.871
29608331,2015-04-10,0.9793
29750570,2015-04-12,0.9397
29984076,2015-04-15,0.9624
30297236,2015-04-20,0.9912
31060235,2015-05-01,0.7579
31205209,2015-05-03,0.9928
31913106,2015-05-11,0.9708
32682114,2015-05-20,0.9534
33310367,2015-05-26,0.976
33644099,2015-05-31,0.9465
34160602,2015-06-05,0.9915
34278279,2015-06-07,0.9541
34837180,2015-06-12,0.975
35084016,2015-06-15,0.8918
35422944,2015-06-18,0.9719
35799014,2015-06-22,0.9864
36503312,2015-06-29,0.994
37141799,2015-07-05,0.9198
37672276,2015-07-09,0.9698
38114901,2015-07-13,0.9951
38607095,2015-07-17,0.9183
38827843,2015-07-19,0.9722
39376907,2015-07-23,0.9781
39614868,2015-07-25,0.907
40127291,2015-07-28,0.8979
40424515,2015-07-31,0.9882
40975946,2015-08-03,0.9149
41206139,2015-08-05,0.9911
41444863,2015-08-07,0.9794
42162625,2015-08-11,0.9766
43061860,2015-08-17,0.8169
44694323,2015-08-28,0.9761
44935221,2015-08-30,0.9622
45971823,2015-09-07,0.9812
46429727,2015-09-10,0.968
46753805,2015-09-13,0.872
47677868,2015-09-21,0.9777
48061450,2015-09-23,0.997
48546392,2015-09-27,0.989
49082538,2015-09-30,0.9468
49242052,2015-10-02,0.9754
49489924,2015-10-04,0.9741
49992429,2015-10-08,0.9958
50827124,2015-10-15,0.9622
51512436,2015-10-20,0.9583
51726211,2015-10-24,0.8426
52482321,2015-10-30,0.6669
52710956,2015-11-01,0.9552
53014021,2015-11-03,0.9814
53852852,2015-11-13,0.9715
53972814,2015-11-15,0.9299
54274845,2015-11-17,0.886
54596372,2015-11-22,0.995
54912236,2015-11-25,0.966
55232974,2015-11-29,0.987
55591790,2015-12-02,0.9855
55804498,2015-12-06,0.9908
56110836,2015-12-09,0.9957
56598166,2015-12-15,0.9349
56816932,2015-12-18,0.9531
57052876,2015-12-21,0.9838
57203289,2015-12-23,0.998
58018440,2015-12-31,0.9041
58346563,2016-01-02,0.9685
58959443,2016-01-05,0.9775
59408373,2016-01-10,0.8685
59930236,2016-01-17,0.9017
60328968,2016-01-22,0.8418
61775414,2016-02-08,0.9805
62089356,2016-02-11,0.9799
62391622,2016-02-14,0.9878
63206083,2016-02-21,0.98
63942036,2016-02-28,0.9147
64860339,2016-03-08,0.9356
65177017,2016-03-11,0.9881
65370995,2016-03-13,0.9639
65883273,2016-03-17,0.9932
66103956,2016-03-19,0.9682
66431448,2016-03-22,0.8126
66730262,2016-03-24,0.994
67168385,2016-03-27,0.9812
67554339,2016-03-30,0.9782
68095233,2016-04-02,0.9661
68397889,2016-04-04,0.9635
68748719,2016-04-06,0.743
69010225,2016-04-08,0.9913
69252621,2016-04-10,0.9796
70109655,2016-04-16,0.9973
47019468,2015-09-14,0.9759
54787133,2015-11-23,0.714
62592717,2016-02-15,0.9167
65642002,2016-03-16,0.7579
129120,2010-10-28,0.9081
147273,2010-11-30,0.8955
198797,2011-03-14,0.9809
201932,2011-03-17,0.7713
341616,2011-06-28,0.9425
369937,2011-07-12,0.9923
376614,2011-07-16,0.9746
403463,2011-07-28,0.96
488018,2011-08-30,0.9118
627253,2011-10-14,0.8957
638260,2011-10-17,0.9932
682043,2011-11-01,0.9806
718841,2011-11-14,0.9586
747593,2011-11-27,0.9551
975787,2012-03-06,0.9442
1327551,2012-05-22,0.8271
1366093,2012-05-28,0.9805
1386767,2012-05-30,0.7047
1750474,2012-07-19,0.9879
1952739,2012-08-11,0.955
1963686,2012-08-12,0.9427
2045749,2012-08-20,0.9861
2182719,2012-09-03,0.9663
2624086,2012-10-15,0.9873
2705915,2012-10-24,0.9901
2750264,2012-10-29,0.9712
4854638,2013-05-28,0.9942
5002661,2013-06-06,0.9379
5424015,2013-06-29,0.9473
5475268,2013-07-01,0.9943
5622740,2013-07-08,0.944
5868660,2013-07-20,0.9967
6771724,2013-08-24,0.9943
7748832,2013-10-01,0.9564
7898023,2013-10-07,0.9919
8067469,2013-10-14,0.973
8311773,2013-10-25,0.9927
8550918,2013-11-04,0.9511
9139966,2013-12-09,0.9598
11817517,2014-04-15,0.9712
12263263,2014-04-27,0.9674
13374310,2014-05-26,0.9581
14044663,2014-06-10,0.9951
14301673,2014-06-16,0.9942
14751625,2014-06-25,0.9705
18275622,2014-08-24,0.9739
18958179,2014-09-03,0.9758
20374597,2014-09-28,0.8537
21915369,2014-10-26,0.9918
22275016,2014-11-02,0.9621
23407000,2014-11-30,0.9922
24992610,2015-01-04,0.9739
28742967,2015-03-29,0.9167
29029734,2015-04-02,0.9705
29806808,2015-04-12,0.9858
30748480,2015-04-26,0.98
32413704,2015-05-17,0.8807
33166642,2015-05-25,0.9611
35050883,2015-06-14,0.96
35759244,2015-06-21,0.9874
36150549,2015-06-25,0.9577
36488889,2015-06-28,0.9379
37242746,2015-07-05,0.9585
38059990,2015-07-12,0.975
43006795,2015-08-16,0.9545
43737295,2015-08-21,0.9958
44270312,2015-08-24,0.9257
45036584,2015-08-30,0.9648
46804607,2015-09-13,0.9652
48666215,2015-09-27,0.9516
49526004,2015-10-04,0.9787
52132613,2015-10-26,0.9894
52756239,2015-11-01,0.8173
53939057,2015-11-14,0.9788
58453011,2016-01-02,0.9828
65707858,2016-03-16,0.9542
62408087,2016-02-14,0.916
64013595,2016-02-28,0.8498
61737373,2016-02-07,0.939
64907354,2016-03-09,0.8858
66301911,2016-03-20,0.9432
67519175,2016-03-29,0.7871
51353567,2015-10-19,0.9709
51846421,2015-10-24,0.9658
52754601,2015-11-01,0.9253
62419667,2016-02-14,0.9796
63386292,2016-02-22,0.855
65432776,2016-03-13,0.9458
69039789,2016-04-08,0.9348
69326261,2016-04-10,0.9683
55138356,2015-11-28,0.9872
56416425,2015-12-13,0.9212
57924787,2015-12-30,0.993
58611915,2016-01-03,0.8904
14669223,2014-06-23,0.9972
15081803,2014-07-01,0.7713
15351688,2014-07-07,0.9671
15717421,2014-07-14,0.7003
15984219,2014-07-19,0.9826
16216434,2014-07-23,0.9729
16486868,2014-07-28,0.9848
17069071,2014-08-06,0.9459
17319704,2014-08-10,0.9664
18348235,2014-08-25,0.9697
18823116,2014-09-01,0.9852
19974036,2014-09-21,0.9183
20460598,2014-09-29,0.9357
20707064,2014-10-04,0.8974
20966839,2014-10-08,0.9501
21137035,2014-10-12,0.9597
21763591,2014-10-23,0.8047
21871867,2014-10-26,0.8501
22298342,2014-11-03,0.7351
22610946,2014-11-10,0.902
22927452,2014-11-17,0.0
23118221,2014-11-23,0.8707
23336109,2014-11-29,0.9258
23645140,2014-12-07,0.9817
23922047,2014-12-14,0.6696
24776840,2015-01-02,0.8588
24991319,2015-01-04,0.9774
25503312,2015-01-18,0.976
26625524,2015-02-16,0.9606
26903783,2015-02-22,0.8583
28099077,2015-03-17,0.9536
28341294,2015-03-22,0.8519
28825443,2015-03-30,0.9912
30165970,2015-04-18,0.9483
31814742,2015-05-10,0.9388
32218571,2015-05-15,0.99
32382314,2015-05-17,0.9465
32994772,2015-05-24,0.9876
33394382,2015-05-27,0.9827
33618391,2015-05-30,0.9719
35144747,2015-06-15,0.9891
35410751,2015-06-18,0.9861
36130266,2015-06-25,0.9868
36433760,2015-06-28,0.987
38044467,2015-07-12,0.9812
38645202,2015-07-17,0.7506
39016838,2015-07-20,0.9611
39538557,2015-07-24,0.8016
40794048,2015-08-02,0.9039
41480700,2015-08-07,0.6549
42581653,2015-08-14,0.969
42927997,2015-08-16,0.4939
43928698,2015-08-23,0.9627
46314360,2015-09-09,0.9635
47692582,2015-09-21,0.9951
48090294,2015-09-23,0.9766
48556170,2015-09-27,0.9869
49025054,2015-09-30,0.7412
50085833,2015-10-09,0.9838
50284868,2015-10-11,0.8977
50644575,2015-10-13,0.9544
51115600,2015-10-18,0.9506
51460682,2015-10-20,0.9369
51903058,2015-10-25,0.984
52825087,2015-11-02,0.9386
53502399,2015-11-09,0.9593
56426449,2015-12-13,0.8883
56997013,2015-12-20,0.9019
58149498,2016-01-01,0.9719
62744684,2016-02-16,0.9589
63291737,2016-02-21,0.9438
64012769,2016-02-28,0.9745
64650797,2016-03-06,0.8803
65251921,2016-03-12,0.9584
65745787,2016-03-16,0.8481
66263087,2016-03-20,0.9761
68367955,2016-04-04,0.9627
68888949,2016-04-07,0.3705
69240632,2016-04-10,0.9523
50522095,2015-10-12,0.9758
50819541,2015-10-14,0.9839
50960630,2015-10-16,0.9771
51639058,2015-10-22,0.8779
51811188,2015-10-24,0.8103
51951390,2015-10-25,0.9483
52529484,2015-10-30,0.9859
52731601,2015-11-01,0.9644
53085353,2015-11-04,0.8122
53369297,2015-11-08,0.1759
53718517,2015-11-11,0.9929
54765141,2015-11-23,0.9708
54898615,2015-11-25,0.7825
55109887,2015-11-28,0.9311
55250561,2015-11-29,0.9656
56325449,2015-12-12,0.9375
56400553,2015-12-13,0.9672
56681034,2015-12-16,0.9718
57244860,2015-12-23,0.9647
57528512,2015-12-27,0.9643
57800934,2015-12-29,0.9198
58161120,2016-01-01,0.9113
58423873,2016-01-02,0.8818
59411754,2016-01-10,0.9686
60037110,2016-01-18,0.9834
61047206,2016-01-31,0.7379
61642411,2016-02-07,0.9881
62386283,2016-02-14,0.9912
63191592,2016-02-21,0.6908
63944394,2016-02-28,0.7351
65240877,2016-03-12,0.9792
65534136,2016-03-15,0.9419
65979516,2016-03-18,0.9417
67015400,2016-03-26,0.8398
68373460,2016-04-04,0.9754
68820019,2016-04-06,0.9732
69995142,2016-04-15,0.91
70228920,2016-04-17,0.8537
70692495,2016-04-19,0.9867
40550185,2015-07-31,0.9844
42754353,2015-08-15,0.9638
42977628,2015-08-16,0.9429
44042507,2015-08-23,-0.4569
45039932,2015-08-30,0.908
45982366,2015-09-07,0.9652
48643779,2015-09-27,0.924
49522320,2015-10-04,0.9298
50310569,2015-10-11,0.9209
52696886,2015-11-01,0.9577
53371058,2015-11-08,0.936
55133421,2015-11-28,0.9407
55309070,2015-11-29,0.8689
55783140,2015-12-06,0.9167
58365296,2016-01-02,0.9498
59438944,2016-01-10,0.9875
62397636,2016-02-14,0.8769
63316149,2016-02-21,0.8653
64028395,2016-02-28,0.9558
64724872,2016-03-06,0.9804
65383550,2016-03-13,0.878
15519069,2014-07-10,0.993
15720610,2014-07-14,0.9165
16141362,2014-07-22,0.9623
16384780,2014-07-26,0.9945
16514289,2014-07-28,0.9803
16689349,2014-07-31,0.9587
16941826,2014-08-04,0.9794
17230493,2014-08-09,0.991
17769057,2014-08-17,0.9877
18353344,2014-08-25,0.893
18899831,2014-09-02,0.9632
19622690,2014-09-15,0.9669
20101155,2014-09-23,0.9521
20439162,2014-09-29,0.8975
20649864,2014-10-03,0.9832
21007372,2014-10-09,0.9774
21134819,2014-10-12,0.959
21204519,2014-10-13,0.9825
21509761,2014-10-19,0.9127
22064000,2014-10-29,0.9872
22588387,2014-11-10,0.9167
22921487,2014-11-17,0.9959
23438687,2014-12-01,0.9815
23980476,2014-12-15,0.8582
25609273,2015-01-20,0.7898
26609974,2015-02-16,0.9576
26999380,2015-02-23,0.9755
27444779,2015-03-04,0.8439
27648969,2015-03-09,0.9829
28420756,2015-03-23,0.9442
29001469,2015-04-02,0.9665
29856151,2015-04-13,0.9772
30300436,2015-04-20,0.9873
30797747,2015-04-27,0.9807
31307821,2015-05-04,0.9258
31984083,2015-05-12,0.9687
32151635,2015-05-14,0.9294
32698896,2015-05-20,0.8667
32869247,2015-05-22,0.9656
33605334,2015-05-30,0.9973
33960099,2015-06-02,0.9705
34467272,2015-06-08,0.9804
35072100,2015-06-15,0.9754
36338617,2015-06-27,0.9918
36931599,2015-07-02,0.95
37251776,2015-07-05,0.9894
37595763,2015-07-08,0.7775
38148771,2015-07-13,0.9643
40083434,2015-07-28,0.7506
41025056,2015-08-03,0.9115
41291485,2015-08-05,0.6557
41540575,2015-08-07,0.977
44107087,2015-08-24,0.959
44494144,2015-08-26,0.9229
46167711,2015-09-08,0.9645
46862481,2015-09-14,0.9781
47831187,2015-09-21,0.8169
49506231,2015-10-04,0.9905
49776443,2015-10-06,0.9877
50250680,2015-10-10,0.9106
51106028,2015-10-18,0.9755
51536991,2015-10-21,0.91
52228456,2015-10-27,0.9168
52648131,2015-10-31,0.9935
52863738,2015-11-02,0.9755
54077235,2015-11-15,0.9656
54753258,2015-11-23,0.8725
55106619,2015-11-28,0.9783
56518747,2015-12-14,0.9927
58348969,2016-01-02,0.943
58731207,2016-01-03,0.7424
60158613,2016-01-19,0.8676
62572946,2016-02-15,0.9956
63282170,2016-02-21,0.8271
66209248,2016-03-20,0.9959
67717854,2016-03-30,0.7579
68451626,2016-04-05,0.9399
69285887,2016-04-10,0.9745
69615582,2016-04-11,0.7865
70330251,2016-04-17,0.8955
27701864,2015-03-09,0.9881
27971730,2015-03-15,0.9938
28265111,2015-03-21,0.9234
28735082,2015-03-29,0.8974
28973577,2015-04-01,0.993
29744670,2015-04-12,0.9705
30226329,2015-04-19,0.9516
30689426,2015-04-26,0.9741
31443204,2015-05-05,0.9968
33106753,2015-05-25,0.9906
33720080,2015-05-31,0.9853
34314949,2015-06-07,0.9801
34972914,2015-06-14,0.9548
35406827,2015-06-18,0.9719
35653253,2015-06-21,0.9885
37338287,2015-07-06,0.9956
37985596,2015-07-12,0.9903
38730872,2015-07-18,0.9445
39516012,2015-07-24,0.765
39776659,2015-07-26,0.9019
41084755,2015-08-04,0.9709
41788633,2015-08-09,0.9559
42426783,2015-08-13,0.9926
42887271,2015-08-16,0.9719
43795905,2015-08-22,0.978
44954181,2015-08-30,0.9673
45700113,2015-09-05,0.9797
46728738,2015-09-13,0.9843
47644411,2015-09-21,0.6549
48393845,2015-09-26,0.9832
48944633,2015-09-29,0.9915
49543681,2015-10-04,0.9898
50181511,2015-10-10,0.9747
50468274,2015-10-12,0.8349
51119683,2015-10-18,0.9012
51583544,2015-10-21,0.9056
52312506,2015-10-28,0.9903
52700815,2015-11-01,0.9812
53322640,2015-11-08,0.6468
53978876,2015-11-15,0.9583
54632672,2015-11-22,0.9097
55400341,2015-12-01,0.9768
55789707,2015-12-06,0.98
56218860,2015-12-10,0.9857
57339408,2015-12-24,0.9903
58661776,2016-01-03,0.9458
59225038,2016-01-08,0.9782
62786919,2016-02-16,0.9747
63120511,2016-02-20,0.9258
63423933,2016-02-22,0.9558
64927404,2016-03-09,0.9543
65338702,2016-03-13,0.9714
66298711,2016-03-20,0.4927
66924109,2016-03-25,0.8313
70210360,2016-04-17,0.9677
8892392,2013-11-24,0.95
9978194,2014-01-22,0.9136
20532447,2014-09-30,0.6849
37389673,2015-07-06,0.6114
38363898,2015-07-14,0.0
38805642,2015-07-18,0.9322
39468003,2015-07-23,0.9152
41169826,2015-08-04,0.9891
45358096,2015-09-01,0.9643
45453119,2015-09-02,0.7574
46058958,2015-09-07,0.7759
56566121,2015-12-14,0.7506
58094857,2015-12-31,0.9832
61266745,2016-02-01,0.9078
30209860,2015-04-19,0.9535
31245537,2015-05-03,0.9383
32337765,2015-05-17,0.8402
33088606,2015-05-25,0.9958
34311136,2015-06-07,0.9711
34978161,2015-06-14,0.9571
37924409,2015-07-11,0.9878
38920296,2015-07-19,0.9887
39765033,2015-07-26,0.9722
40802792,2015-08-02,0.9815
42850799,2015-08-16,0.9826
44035014,2015-08-23,0.9717
44910641,2015-08-30,0.9794
45980488,2015-09-07,0.945
46727950,2015-09-13,0.9208
47466558,2015-09-19,0.0
47467019,2015-09-19,0.0
47660409,2015-09-21,0.9838
48665631,2015-09-27,0.926
49588690,2015-10-05,0.9217
50424915,2015-10-12,0.9789
68030343,2016-04-01,0.9392
546517,2011-09-19,0.9651
831367,2012-01-03,0.9712
933932,2012-02-20,0.9632
976631,2012-03-06,0.9706
1175204,2012-04-24,0.9842
1337860,2012-05-23,0.474
1496420,2012-06-17,0.9756
1564849,2012-06-26,0.9881
1585991,2012-06-29,0.0
1629560,2012-07-04,0.8481
1791915,2012-07-24,0.9381
1819656,2012-07-28,0.9707
1855745,2012-07-31,0.8016
1875644,2012-08-03,0.9328
1907812,2012-08-06,0.9039
2079362,2012-08-24,0.9654
2298199,2012-09-16,0.9769
2731113,2012-10-27,0.9842
2744939,2012-10-29,0.9817
3389894,2013-01-21,0.9766
3755761,2013-03-11,0.9426
3823409,2013-03-18,0.9921
7205845,2013-09-10,0.9986
10413896,2014-02-17,0.9826
12277285,2014-04-28,0.9229
13026387,2014-05-17,0.0
13568864,2014-05-31,0.9562
14613312,2014-06-23,0.995
17334072,2014-08-11,0.962
19204089,2014-09-08,0.9062
22898426,2014-11-17,0.9941
26389008,2015-02-11,0.9743
26555542,2015-02-15,0.9932
31381004,2015-05-04,0.9651
33740099,2015-05-31,0.0
66219281,2016-03-20,0.9905
67063872,2016-03-26,0.9169
69306518,2016-04-10,0.9216
68265620,2016-04-03,0.952
69401250,2016-04-11,0.9721
35003863,2015-06-14,0.9633
36434774,2015-06-28,0.9652
45878080,2015-09-06,0.764
67892913,2016-04-01,0.8588
5930281,2013-07-22,0.831
6083262,2013-07-29,0.9854
6224259,2013-08-04,0.9778
6409210,2013-08-11,0.9899
7042722,2013-09-04,0.9632
7423250,2013-09-19,0.9781
7530600,2013-09-23,0.9298
7724929,2013-09-30,0.9852
7837532,2013-10-05,0.9848
7970132,2013-10-10,0.9284
8051701,2013-10-14,0.7897
8217029,2013-10-21,0.9911
8326154,2013-10-26,0.9724
8365682,2013-10-28,0.9779
8533661,2013-11-04,0.4208
8661821,2013-11-11,0.9578
8806476,2013-11-18,0.9946
9153742,2013-12-09,0.993
9336745,2013-12-22,0.9929
9375223,2013-12-24,0.886
9465301,2013-12-30,0.9936
9654155,2014-01-04,0.9953
9968366,2014-01-21,0.9915
10353009,2014-02-15,0.9311
10967292,2014-03-15,0.9844
11039804,2014-03-17,0.9829
11196224,2014-03-24,0.9463
11710748,2014-04-13,0.9741
11926539,2014-04-19,0.9843
12288899,2014-04-28,0.9418
12665189,2014-05-07,0.9667
13143085,2014-05-20,0.9623
13882640,2014-06-07,0.9518
14303520,2014-06-16,0.9543
15714298,2014-07-14,0.959
15919885,2014-07-18,0.926
16209323,2014-07-23,0.9259
16544573,2014-07-29,0.9861
16855729,2014-08-03,0.9182
17189445,2014-08-08,0.9642
17872078,2014-08-18,0.9296
18372777,2014-08-25,0.683
20004685,2014-09-22,0.9907
20426655,2014-09-29,0.9925
20780033,2014-10-05,0.8622
21145407,2014-10-12,0.9627
21423090,2014-10-17,0.9431
21577006,2014-10-20,0.9411
22167902,2014-10-31,0.9768
22234207,2014-11-02,0.988
22542734,2014-11-09,0.9655
22868140,2014-11-16,0.9864
23240276,2014-11-26,0.9286
23935306,2014-12-14,0.9891
24342901,2014-12-26,0.995
24665260,2015-01-01,0.9864
25120813,2015-01-06,0.296
25996332,2015-02-01,0.9673
29939719,2015-04-14,0.9627
30245323,2015-04-19,0.8016
30836438,2015-04-27,0.9965
32201458,2015-05-15,0.631
33109131,2015-05-25,0.8074
33863766,2015-06-01,0.9205
34307249,2015-06-07,0.9851
35326552,2015-06-17,0.9565
35951033,2015-06-23,0.9892
36565539,2015-06-29,0.9993
37167967,2015-07-05,0.9481
38718528,2015-07-18,0.9854
39819979,2015-07-26,0.9768
43132599,2015-08-17,0.9147
43983736,2015-08-23,0.9794
45958987,2015-09-07,0.99
46663872,2015-09-12,0.91
47466752,2015-09-19,0.9879
48596553,2015-09-27,0.9507
49509865,2015-10-04,0.9769
50299917,2015-10-11,0.9137
50879384,2015-10-15,0.9598
51909337,2015-10-25,0.9777
53196111,2015-11-06,0.937
55231484,2015-11-29,0.9716
57792721,2015-12-29,0.9385
60060103,2016-01-18,0.9559
61857211,2016-02-08,0.9955
62503454,2016-02-15,0.9868
64950548,2016-03-09,0.8867
65816239,2016-03-17,0.9485
66585254,2016-03-23,0.9855
67030492,2016-03-26,0.9483
68010361,2016-04-01,0.9133
68399213,2016-04-04,0.9336
69532866,2016-04-11,0.9661
54692273,2015-11-22,0.9731
55883071,2015-12-06,0.9854
57611125,2015-12-27,0.9775
58466503,2016-01-02,0.9593
59984505,2016-01-17,0.9707
62573909,2016-02-15,0.9294
63217987,2016-02-21,0.9438
63956645,2016-02-28,0.9664
64684378,2016-03-06,0.9773
66248704,2016-03-20,0.9259
67242280,2016-03-27,0.9766
68198211,2016-04-02,0.9881
68573400,2016-04-05,0.9693
70277797,2016-04-17,0.9681
21864356,2014-10-25,0.9862
21928093,2014-10-26,0.9455
22128803,2014-10-30,0.948
22332065,2014-11-03,0.9869
22616928,2014-11-10,0.8129
32581789,2015-05-19,0.9862
34627168,2015-06-10,0.9098
35041275,2015-06-14,0.9168
35118444,2015-06-15,0.955
35744489,2015-06-21,0.9899
38593090,2015-07-17,0.989
38912945,2015-07-19,0.9064
39420190,2015-07-23,0.4748
42732148,2015-08-15,0.9963
45121143,2015-08-31,0.9758
49136352,2015-10-01,0.9848
51142444,2015-10-18,0.992
51883841,2015-10-25,0.9717
53405421,2015-11-08,0.4019
53480435,2015-11-09,0.9862
54633116,2015-11-22,0.9725
55987803,2015-12-07,0.892
58652409,2016-01-03,0.8619
58721720,2016-01-03,0.9568
59646417,2016-01-13,0.9657
63281182,2016-02-21,0.9744
66598164,2016-03-23,0.9617
70329014,2016-04-17,0.8858
50725960,2015-10-13,0.9753
51197793,2015-10-18,0.9722
51575252,2015-10-21,0.9887
52100990,2015-10-26,0.9867
52908125,2015-11-02,0.9823
58091356,2015-12-31,0.9685
58436463,2016-01-02,0.9471
35033962,2015-06-14,0.9401
37377957,2015-07-06,0.9651
50245484,2015-10-10,0.9051
50379723,2015-10-11,0.9875
50887865,2015-10-15,0.9892
51077880,2015-10-17,0.9267
51353665,2015-10-19,0.9778
51805532,2015-10-24,0.9868
51958925,2015-10-25,0.9794
52747652,2015-11-01,0.9627
53640800,2015-11-10,0.9945
54777777,2015-11-23,0.8478
54912809,2015-11-25,0.9754
55241105,2015-11-29,0.9907
56342589,2015-12-12,0.9734
56466645,2015-12-13,0.9182
56977726,2015-12-20,0.4404
57192805,2015-12-22,0.9567
57613421,2015-12-27,0.9259
58726589,2016-01-03,0.9259
59346087,2016-01-09,0.9557
60107852,2016-01-18,0.9898
61011829,2016-01-30,0.982
61143357,2016-01-31,0.9132
61739931,2016-02-07,0.8516
62609443,2016-02-15,0.8885
63087921,2016-02-20,0.9423
63971397,2016-02-28,0.9916
64191063,2016-02-29,0.9596
64855902,2016-03-08,0.9757
65120615,2016-03-10,0.8748
66138713,2016-03-19,0.9718
66831817,2016-03-25,0.9841
67298149,2016-03-28,0.9755
68269952,2016-04-03,0.8719
68637495,2016-04-05,0.9206
69170728,2016-04-09,0.9544
69753158,2016-04-13,0.9655
69753163,2016-04-13,0.9656
70138355,2016-04-16,0.9225
70309813,2016-04-17,0.955
70675520,2016-04-19,0.5719
28113107,2015-03-17,0.9627
28427047,2015-03-23,0.9214
29853119,2015-04-13,0.9959
30336130,2015-04-20,0.9751
30811153,2015-04-27,0.9226
31006608,2015-04-30,0.7835
31404949,2015-05-04,0.933
31554695,2015-05-06,0.964
32409359,2015-05-17,0.9184
33558968,2015-05-29,0.9825
34024789,2015-06-03,0.9153
34430295,2015-06-08,0.9324
34743476,2015-06-11,0.9722
35002490,2015-06-14,0.9933
35526214,2015-06-19,0.921
35824744,2015-06-22,0.9805
36223665,2015-06-26,0.967
37351076,2015-07-06,0.9891
37578154,2015-07-08,0.9736
37854086,2015-07-11,0.9834
38125150,2015-07-13,0.9784
38547294,2015-07-16,0.9732
39021203,2015-07-20,0.9588
40137454,2015-07-28,0.9789
40277331,2015-07-29,0.9645
40414891,2015-07-30,0.7227
40778128,2015-08-02,0.9903
41005580,2015-08-03,0.9463
41506430,2015-08-07,0.9741
41565421,2015-08-07,0.9756
41898235,2015-08-09,0.8977
42236197,2015-08-11,0.9947
42706993,2015-08-15,0.9288
44166186,2015-08-24,0.9861
44395029,2015-08-25,0.7609
45074084,2015-08-31,0.9694
45938418,2015-09-07,0.8742
46532842,2015-09-11,0.9899
46877127,2015-09-14,0.7634
47982174,2015-09-22,0.9708
48404771,2015-09-26,0.9777
48806309,2015-09-28,0.9212
49164041,2015-10-01,0.9417
49609807,2015-10-05,0.9402
50071516,2015-10-09,0.9484
50451718,2015-10-12,0.9804
50837214,2015-10-15,0.9651
51382738,2015-10-19,0.947
51978843,2015-10-25,0.9767
52055515,2015-10-26,0.9491
52271167,2015-10-27,0.9652
52683280,2015-11-01,0.8173
53012163,2015-11-03,0.9569
53158872,2015-11-05,0.9881
54484410,2015-11-20,0.9669
54625486,2015-11-22,0.9617
55032070,2015-11-27,0.9943
55277572,2015-11-29,0.8126
55542118,2015-12-01,0.9712
55918152,2015-12-07,0.9672
56232184,2015-12-10,0.9925
56494784,2015-12-14,0.967
56739717,2015-12-17,0.953
57045097,2015-12-21,0.9673
57317173,2015-12-24,0.9001
58056889,2015-12-31,0.9227
58682332,2016-01-03,0.9767
59086619,2016-01-06,0.9759
59497685,2016-01-11,0.9523
60023255,2016-01-18,0.9111
61236573,2016-02-01,0.9283
61808085,2016-02-08,0.989
64247216,2016-03-01,0.9013
64888699,2016-03-08,0.9776
65124849,2016-03-10,0.9681
65375564,2016-03-13,0.9319
65568088,2016-03-15,0.9637
65865470,2016-03-17,0.9861
66415631,2016-03-22,0.8586
66655679,2016-03-23,0.8481
68021011,2016-04-01,0.81
68448821,2016-04-05,0.8953
69313242,2016-04-10,0.2014
69458970,2016-04-11,0.9852
69701467,2016-04-12,0.875
70418473,2016-04-17,0.9767
1002783,2012-03-15,0.9928
1825388,2012-07-28,0.0
2538147,2012-10-08,0.9892
2684068,2012-10-22,0.9888
3254747,2013-01-03,0.9441
5009382,2013-06-07,0.9921
11269442,2014-03-27,0.9622
11962824,2014-04-20,0.8197
12278776,2014-04-28,0.9039
14897420,2014-06-28,0.0
15782616,2014-07-15,0.9638
18891671,2014-09-02,0.836
20131540,2014-09-23,0.0
22482383,2014-11-07,0.0
27037775,2015-02-23,0.969
52085952,2015-10-26,0.9094
44210024,2015-08-24,0.9399
44685964,2015-08-28,0.9906
45309919,2015-09-01,0.9824
46413904,2015-09-10,0.8823
48727944,2015-09-28,0.9747
49128768,2015-10-01,0.9242
49786538,2015-10-06,0.9785
50840113,2015-10-15,0.9876
51137665,2015-10-18,0.9894
51436921,2015-10-20,0.99
52060428,2015-10-26,0.9792
52826043,2015-11-02,0.976
53461967,2015-11-09,0.9554
54845107,2015-11-25,0.9879
55355834,2015-12-01,0.7497
55905377,2015-12-07,0.9818
56481858,2015-12-14,0.9753
57365158,2015-12-25,0.9847
58530832,2016-01-03,0.9899
70543628,2016-04-18,0.9887
17803314,2014-08-17,0.7579
19717513,2014-09-16,0.9285
20818182,2014-10-06,0.9257
23217554,2014-11-25,0.9735
23687658,2014-12-08,0.8805
24168945,2014-12-21,0.738
25073217,2015-01-05,0.796
25614902,2015-01-20,0.906
27442065,2015-03-04,0.9344
27748043,2015-03-10,0.7906
27942393,2015-03-15,0.9167
28394752,2015-03-23,0.9332
29519058,2015-04-08,0.9093
31482682,2015-05-05,0.9704
32459054,2015-05-18,0.8357
34826682,2015-06-12,0.9621
35765000,2015-06-22,0.9578
39067514,2015-07-20,0.4019
39685303,2015-07-25,0.9739
43030017,2015-08-17,0.9719
43316576,2015-08-18,0.8169
44109968,2015-08-24,0.9482
45076344,2015-08-31,0.9217
45327752,2015-09-01,0.9669
45707843,2015-09-05,0.9786
46750076,2015-09-13,0.9812
49350090,2015-10-03,0.9697
